id,date_start,country,link,description,persons
272,2015-09-08T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-cheferne-for-the-london-regiment-og-3-bataljon-fra-the-prinsess,H.M. Dronningen modtager cheferne for The London Regiment og 3. Bataljon fra The Prinsess of Wales' Royal Regiment kl. 10.00,H.M. Dronningen
273,2015-09-08T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-holder-velkomsttale-til-de-nye-internationale-studerende-pa-syddans-2,H.K.H. Prinsesse Marie holder velkomsttale til de nye internationale studerende på Syddansk Universitet kl. 18.30,H.K.H. Prinsesse Marie
274,2015-09-08T00:00:00,Danmark,/menu/kalender/regentparret-deltager-i-ars-afskedsparade-med-besatningen-pa-kongeskibet-dannebrog-kl-11,Regentparret deltager i års-afskedsparade med besætningen på Kongeskibet Dannebrog kl. 11.00,"H.M. Dronningen,H.K.H. Prins Henrik"
275,2015-09-08T00:00:00,Danmark,/menu/kalender/regentparret-afholder-strygemiddag-pa-fredensborg-slot-kl-2000,Regentparret afholder strygemiddag på Fredensborg Slot kl. 20.00,"H.M. Dronningen,H.K.H. Prins Henrik"
276,2015-09-09T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-abning-af-nordbau-messen-kl-930,H.K.H. Prins Joachim deltager ved åbning af NordBau-messen kl. 9.30,H.K.H. Prins Joachim
277,2015-09-09T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-og-hkh-kronprinsen-deltager-i-det-kongelige-kjobenhavnske-skydesels,H.K.H. Prinsgemalen og H.K.H. Kronprinsen deltager i Det Kongelige Kjøbenhavnske Skydeselskab og Danske Broderskabs Kongefugleskydning kl. 9.30,"H.K.H. Prins Henrik,H.K.H. Kronprinsen"
278,2015-09-09T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-er-til-stede-ved-forpremiere-pa-osters-og-muslingearrangement-kl-10,H.K.H. Prinsgemalen er til stede ved forpremiere på Østers- og Muslingearrangement kl. 10.00,H.K.H. Prins Henrik
279,2015-09-09T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-chefen-for-2-livgardebataljon-kl-1130,H.M. Dronningen modtager Chefen for 2. Livgardebataljon kl. 11.30,H.M. Dronningen
280,2015-09-10T00:00:00,Danmark,/menu/kalender/hm-dronningen-afslorer-statue-for-the-buffs-kl-1225,H.M. Dronningen afslører statue for The Buffs kl. 12.25,
281,2015-09-10T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-i-europa-nostra-danmarks-ga-hjem-mode-kl-1500,H.K.H. Prins Joachim deltager i Europa Nostra Danmarks gå-hjem-møde kl. 15.00,H.K.H. Prins Joachim
282,2015-09-11T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-er-rigsforstander-den-11--13-september,H.K.H. Prins Joachim er rigsforstander den 11. – 13. september,H.K.H. Prins Joachim
283,2015-09-14T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-who-europes-arlige-regional-committee-meeting,H.K.H. Kronprinsessen deltager i WHO Europe's årlige Regional Committee Meeting,H.K.H. Kronprinsessen
284,2015-09-14T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-den-koptiske-pave-kl-1030,H.M. Dronningen modtager Den Koptiske Pave kl. 10.30,H.M. Dronningen
285,2015-09-14T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-berliner-festspieles-carl-nielsen-koncert-kl-1930,H.K.H. Prinsesse Benedikte overværer Berliner Festspieles Carl Nielsen koncert kl. 19.30,H.K.H. Prinsesse Benedikte
286,2015-09-15T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-aflagger-besog-pa-den-tysk-skandinaviske-skole-kl-1030,H.K.H. Prinsesse Benedikte aflægger besøg på den tysk-skandinaviske skole kl. 10.30,H.K.H. Prinsesse Benedikte
287,2015-09-15T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-ambassadorerne-fra-polen-vietnam-og-schweiz-i-afskedsaudiens-kl,"H.M. Dronningen modtager ambassadørerne fra Polen, Vietnam og Schweiz i afskedsaudiens kl. 12.00",H.M. Dronningen
288,2015-09-15T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-rad-til-livet-radgiverdag-kl-1400,"H.K.H. Kronprinsessen deltager i ""Råd til Livet"" rådgiverdag kl. 14.00",H.K.H. Kronprinsessen
289,2015-09-15T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-middag-i-forbindelse-med-wadas-executive-committee-meeting-k,H.K.H. Kronprinsen deltager i middag i forbindelse med WADAs Executive Committee Meeting kl. 19.00,H.K.H. Kronprinsen
290,2015-09-16T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-aflagger-besog-pa-aarhus-universitetshospital-kl-1115,H.K.H. Kronprinsessen aflægger besøg på Aarhus Universitetshospital kl. 11.15,H.K.H. Kronprinsessen
291,2015-09-16T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-er-til-stede-ved-aabning-af-den-internationale-skole-aage-kl-1350,H.K.H. Kronprinsessen er til stede ved åbning af den internationale skole AAGE kl. 13.50,H.K.H. Kronprinsessen
292,2015-09-16T00:00:00,Danmark,/menu/kalender/hm-dronningen-deltager-i-reception-i-anledning-af-renovering-af-flojlsgemakket-christia,"H.M. Dronningen deltager i reception i anledning af renovering af Fløjlsgemakket, Christiansborg Slot kl. 15.00",H.M. Dronningen
293,2015-09-16T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-astronaut-andreas-mogensen-kl-1630,H.M. Dronningen modtager astronaut Andreas Mogensen kl. 16.30,H.M. Dronningen
294,2015-09-17T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-foretager-rejse-til-nepal-med-rode-kors-i-danmark-den-17--20-septemb,H.K.H. Kronprinsen foretager rejse til Nepal med Røde Kors i Danmark den 17. – 20. september,H.K.H. Kronprinsen
295,2015-09-17T00:00:00,Danmark,/menu/kalender/regentparret-deltager-i-indvielsen-af-brede-alle-pa-fredensborg-slot-kl-1500,Regentparret deltager i indvielsen af Brede Allé på Fredensborg Slot kl. 15.00.,"H.M. Dronningen,H.K.H. Prins Henrik"
296,2015-09-18T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-hjemmevarnets-feltovelse-kl-900,H.K.H. Kronprinsessen deltager i Hjemmeværnets feltøvelse kl. 9.00,H.K.H. Kronprinsessen
297,2015-09-18T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-the-university-startup-world-cup-kl-1645,H.K.H. Kronprinsessen deltager i The University Startup World Cup kl. 16.45,H.K.H. Kronprinsessen
298,2015-09-21T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-36-2,Offentlig audiens på Christiansborg Slot kl. 10.00,
299,2015-09-22T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-besoger-den-22--25-september-cannes-frankrig,"H.K.H. Prinsgemalen besøger den 22. – 25. september Cannes, Frankrig",H.K.H. Prins Henrik
300,2015-09-22T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-ioc-cocom-mode-den-22-24-september-i-sydkorea,H.K.H. Kronprinsen deltager i IOC CoCom møde den 22.-24. september i Sydkorea,H.K.H. Kronprinsen
301,2015-09-22T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-ambassadorer-i-audiens-kl-1000,H.M. Dronningen modtager ambassadører i audiens kl. 10.00,H.M. Dronningen
302,2015-09-22T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-forestar-indvielsen-af-man-diesel--turbos-nye-testcenter-kl-1500,H.K.H. Prins Joachim forestår indvielsen af MAN Diesel & Turbos nye testcenter kl. 15.00,H.K.H. Prins Joachim
303,2015-09-24T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-modtager-hkh-prinsesse-siulikutapu-kalaniuvalu-af-tonga-kl-1200,H.K.H. Kronprinsessen modtager H.K.H. Prinsesse Siulikutapu Kalaniuvalu af Tonga kl. 12.00,H.K.H. Kronprinsessen
304,2015-09-25T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-er-rigsforstander-den-25-september--2-oktober,H.K.H. Prins Joachim er rigsforstander den 25. september – 2. oktober,H.K.H. Prins Joachim
305,2015-09-25T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-epilepsihospitalets-borneafdelings-60-ars-fodselsdag-kl,H.K.H. Prinsesse Marie deltager i Epilepsihospitalets Børneafdelings 60-års fødselsdag kl. 13.15,H.K.H. Prinsesse Marie
306,2015-09-25T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-modtager-udvekslingselever-fra-gronland-og-deres-danske-varter,H.K.H. Prinsesse Benedikte modtager udvekslingselever fra Grønland og deres danske værter kl. 14.30,H.K.H. Prinsesse Benedikte
307,2015-09-25T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-uropforelsen-af-beering-blomster-vals-kl-1930,"H.K.H. Prinsesse Benedikte overværer uropførelsen af ""Beering Blomster Vals"" kl. 19.30",H.K.H. Prinsesse Benedikte
308,2015-09-26T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-lidingo-lobet,H.K.H. Kronprinsen deltager i Lidingö løbet,H.K.H. Kronprinsen
309,2015-09-26T00:00:00,Danmark,/menu/kalender/den-kongelige-stald-etat-fejrer-325-ars-jubilaum,Den Kongelige Stald-Etat fejrer 325-års jubilæum,
310,2015-09-26T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-stald-etatens-325-ars-jubilaum-kl-1530,H.K.H. Prinsesse Benedikte overværer Stald-Etatens 325-års jubilæum kl. 15.30,H.K.H. Prinsesse Benedikte
311,2015-09-27T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-aktiviteter-i-forbindelse-med-fn-general-forsamlingens-sp,H.K.H. Kronprinsessen deltager i aktiviteter i New York den 27. - 29. september,H.K.H. Kronprinsessen
312,2015-09-28T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-modet-i-komiteen-til-stotte-for-internationale-spejd,H.K.H. Prinsesse Benedikte deltager i mødet i Komiteen til støtte for internationale spejderformål kl. 10.00,H.K.H. Prinsesse Benedikte
313,2015-09-28T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-afholder-som-formand-mode-i-pigespejdernes-fallesrad-kl-1600-3,H.K.H. Prinsesse Benedikte afholder som formand møde i Pigespejdernes Fællesråd kl. 16.00,H.K.H. Prinsesse Benedikte
314,2015-09-30T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-modtager-ny-forsvarsminister-og-minister-for-nordisk-samarbejde-kl-1,H.K.H. Prins Joachim modtager ny forsvarsminister og minister for nordisk samarbejde kl. 11.00,H.K.H. Prins Joachim
315,2015-09-30T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-modtager-afgaende-forsvarsminister-og-minister-for-nordisk-samarbejde,H.K.H. Prins Joachim modtager afgående forsvarsminister og minister for nordisk samarbejde 11.30,H.K.H. Prins Joachim
316,2015-08-01T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-beredskabets-dag-kl-1100,H.K.H. Prinsesse Marie deltager i Beredskabets dag kl. 11.00,H.K.H. Prinsesse Marie
317,2015-08-03T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-overrakker-dansk-eksportforenings-diplom-og-hkh-prins-henriks-aresme,H.K.H. Kronprinsen overrækker Dansk Eksportforenings Diplom og H.K.H. Prins Henriks Æresmedalje til Carlsberg Malaysia,H.K.H. Kronprinsen
318,2015-08-03T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-legatuddeling-i-ip-nielsens-fonden-til-minde-om-d,"H.K.H. Prinsesse Benedikte deltager i legatuddeling i ""I.P. Nielsens Fonden til minde om Dronning Ingrid"" kl. 10.00",H.K.H. Prinsesse Benedikte
319,2015-08-04T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-olave-baden-powell-society-reception-i-finland-kl-1,H.K.H. Prinsesse Benedikte deltager i Olave Baden-Powell Society reception i Finland kl. 16.30,H.K.H. Prinsesse Benedikte
320,2015-08-05T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-olave-baden-powell-society-medlemsmode-den-5-8-a,"H.K.H. Prinsesse Benedikte deltager i Olave Baden-Powell Society medlemsmøde den 5. - 8. august i Tammersfors, Finland",H.K.H. Prinsesse Benedikte
321,2015-08-06T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-i-den-officielle-indvielse-af-suezkanalens-udvidelse-kl-16,H.K.H. Prins Joachim deltager i den officielle indvielse af Suezkanalens udvidelse kl. 16.00,H.K.H. Prins Joachim
322,2015-08-07T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-overvarer-designers-nest-show-og-forestar-prisoverrakkelse-kl-150,H.K.H. Kronprinsessen overværer Designers' Nest show og forestår prisoverrækkelse kl. 15.00,H.K.H. Kronprinsessen
323,2015-08-10T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-he-nederlandenes-ambassador-i-afskedsaudiens-kl-1000,H.M. Dronningen modtager H.E. Nederlandenes ambassadør i afskedsaudiens kl. 10.00.,H.M. Dronningen
324,2015-08-10T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-33-2,Offentlig audiens på Christiansborg Slot kl. 10.00,
325,2015-08-11T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-er-regent-den-11--27-august,H.K.H. Kronprinsen er regent den 11. – 27. august,H.K.H. Kronprinsen
326,2015-08-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-afholder-som-formand-for-global-dressage-foundation-bestyrelses,H.K.H. Prinsesse Benedikte afholder som formand for Global Dressage Foundation bestyrelsesmøde kl. 9.30,H.K.H. Prinsesse Benedikte
327,2015-08-13T00:00:00,Danmark,/menu/kalender/regentparret-besoger-hkh-prinsgemalens-udstilling-pour-lamour-du-groenland-pa-museet,Regentparret besøger H.K.H. Prinsgemalens udstilling ’Pour l’amour du Groenland’ på Museet for Cahors Henri Martin kl. 11.00,"H.M. Dronningen,H.K.H. Prins Henrik"
328,2015-08-16T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-overrakker-medaljer-og-modtager-dansk-tennis-forbunds-guldnal-kl-1400,H.K.H. Kronprinsen overrækker medaljer og modtager Dansk Tennis Forbunds Guldnål kl. 14.00,H.K.H. Kronprinsen
329,2015-08-18T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-modtager-den-amerikanske-forsvarschef-i-privat-audiens-kl-930,H.K.H. Kronprinsen modtager den amerikanske forsvarschef i privat audiens kl. 9.30,H.K.H. Kronprinsen
330,2015-08-18T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-aflagger-besog-hos-tuba-kl-1400,H.K.H. Kronprinsessen aflægger besøg hos TUBA kl. 14.00,H.K.H. Kronprinsessen
331,2015-08-19T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-som-protektor-i-made-in-denmark-pro-am-kl-730,H.K.H. Kronprinsen deltager som protektor i Made in Denmark Pro-Am kl. 7.30,H.K.H. Kronprinsen
332,2015-08-20T00:00:00,Danmark,/menu/kalender/regentparret-er-varter-ved-sommerkoncert-pa-chteau-de-cayx-kl-1830-2-2,Regentparret er værter ved sommerkoncert på Château de Cayx kl. 18.30,"H.M. Dronningen,H.K.H. Prins Henrik"
333,2015-08-21T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-forestar-abning-af-copenhagen-cooking-kl-1530,H.K.H. Prinsesse Marie forestår åbning af Copenhagen Cooking kl. 15.30,H.K.H. Prinsesse Marie
334,2015-08-23T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-fejring-af-optagelse-pa-unescos-liste-over-verdens-kultu,H.K.H. Prinsesse Marie deltager i fejring af optagelse på UNESCOS liste over verdens kulturarv kl. 11.00,H.K.H. Prinsesse Marie
335,2015-08-24T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-34-2,Offentlig audiens på Christiansborg Slot kl. 10.00,
336,2015-08-24T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-indvielse-af-psykiatrisygehuset-kl-1030,H.K.H. Kronprinsessen deltager i indvielse af Psykiatrisygehuset kl. 10.30.,H.K.H. Kronprinsessen
337,2015-08-24T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-uddeler-united-world-colleges-achievement-award-kl-1500,H.K.H. Kronprinsen uddeler United World Colleges' Achievement Award kl. 15.00,H.K.H. Kronprinsen
338,2015-08-25T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-karlig-talt-kl-900,"H.K.H. Kronprinsessen deltager i ""Kærlig Talt"" kl. 9.00",H.K.H. Kronprinsessen
339,2015-08-25T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-middagsarrangement-kl-1830,H.K.H. Kronprinsen deltager i middagsarrangement kl. 18.30,H.K.H. Kronprinsen
340,2015-08-25T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-gallamiddag-kl-1900,H.K.H. Prins Joachim deltager ved gallamiddag kl. 19.00,H.K.H. Prins Joachim
341,2015-08-26T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-mode-med-unfpa-kl-1345,H.K.H. Kronprinsessen deltager i møde med UNFPA kl. 13.45,H.K.H. Kronprinsessen
342,2015-08-26T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-modtager-executive-director-for-unfpa-dr-babatunde-osotimehin-kl,"H.K.H. Kronprinsessen modtager Executive Director for UNFPA, dr. Babatunde Osotimehin kl. 15.15",H.K.H. Kronprinsessen
343,2015-08-27T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-index-award-2015-ceremony-kl-2020,H.K.H. Kronprinsessen deltager i INDEX: Award 2015 Ceremony kl. 20.20,H.K.H. Kronprinsessen
344,2015-08-28T00:00:00,Danmark,/menu/kalender/hh-prins-nikolais-fodselsdag-3-2,H.H. Prins Nikolais fødselsdag,H.H. Prins Nikolai
345,2015-08-28T00:00:00,Danmark,/menu/kalender/residensforlaggelse-til-kongeskibet-dannebrog,Residensforlæggelse til Kongeskibet Dannebrog,"H.M. Dronningen,H.K.H. Prins Henrik"
346,2015-08-28T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-adventure-race,H.K.H. Kronprinsen deltager i Adventure Race,H.K.H. Kronprinsen
347,2015-08-28T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-young-global-leaders-day-kl-1030,H.K.H. Kronprinsessen deltager i Young Global Leaders' Day kl. 10.30,H.K.H. Kronprinsessen
348,2015-08-28T00:00:00,Danmark,/menu/kalender/hm-dronningen-er-til-stede-ved-abningen-af-aarhus-festuge-kl-1830,H.M. Dronningen er til stede ved åbningen af Aarhus Festuge kl. 18.30,H.M. Dronningen
349,2015-08-28T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-er-vart-ved-buffetmiddag-for-young-global-leaders-kl-1900,H.K.H. Kronprinsessen er vært ved buffetmiddag for Young Global Leaders kl. 19.00,H.K.H. Kronprinsessen
350,2015-08-29T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-forestar-indvielse-af-campus-tonder-kl-1000,H.K.H. Prinsesse Marie forestår indvielse af Campus Tønder kl. 10.00,H.K.H. Prinsesse Marie
351,2015-08-29T00:00:00,Danmark,/menu/kalender/hm-dronningen-besoger-christiansfeld-kl-1330,H.M. Dronningen besøger Christiansfeld kl. 13.30,H.M. Dronningen
352,2015-08-30T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-overvarer-koncerter-pa-tonder-festival-kl-1330,H.K.H. Prinsesse Marie overværer koncerter på Tønder Festival kl. 13.30,H.K.H. Prinsesse Marie
353,2015-08-31T00:00:00,Danmark,/menu/kalender/hm-dronningen-aflagger-besog-i-dronningens-ferieby-kl-1500,H.M. Dronningen aflægger besøg i Dronningens Ferieby kl. 15.00,H.M. Dronningen
354,2015-07-02T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-besoger-folkekirkens-nodhjalps-aktiviteter-pa-roskilde-festival-kl,H.K.H. Prinsesse Marie besøger Folkekirkens Nødhjælps aktiviteter på Roskilde Festival kl. 13.00,H.K.H. Prinsesse Marie
355,2015-07-03T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-nye-officerer-fra-sovarnet-kl-1000,H.M. Dronningen modtager nye officerer fra Søværnet kl. 10.00,H.M. Dronningen
356,2015-07-03T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-abningen-af-kunstudstilling-i-bad-berleburg-kl-1630,H.K.H. Prinsesse Benedikte overværer åbningen af kunstudstilling i Bad Berleburg kl. 16.30,H.K.H. Prinsesse Benedikte
357,2015-07-04T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-vansbrosimningen-i-vansbro-kl-1000,H.K.H. Kronprinsen deltager i Vansbrosimningen i Vansbro kl. 10.00,H.K.H. Kronprinsen
358,2015-07-04T00:00:00,Danmark,/menu/kalender/kronprinsparret-overvarer-sarforestilling-og-middag-i-anledning-af-hempels-100-ars-jubilau,Kronprinsparret overværer særforestilling og middag i anledning af Hempels 100-års jubilæum kl. 16.20,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen"
359,2015-07-05T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-og-hh-prins-richard-modtager-den-officielle-fredensborg-deleg,H.K.H. Prinsesse Benedikte og H.H. Prins Richard modtager den officielle Fredensborg delegation ved fejringen af 40-års jubilæet for venskabsaftalen mellem Fredensborg by og Bad Berleburg kl. 11.00,H.K.H. Prinsesse Benedikte
360,2015-07-06T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-overrakker-som-protektor-for-landskomiteen-til-renovering-af-frederic,"H.K.H. Prinsgemalen overrækker som protektor for ""Landskomiteen til renovering af Fredericia Vold"" en 3-punds kanon til byen kl. 10.00",H.K.H. Prins Henrik
361,2015-07-08T00:00:00,Danmark,/menu/kalender/regentparret-aflagger-besog-i-gronland-i-perioden-8-22-juli,Regentparret aflægger besøg i Grønland i perioden 8.-22. juli,"H.M. Dronningen,H.K.H. Prins Henrik"
362,2015-07-13T00:00:00,Danmark,/menu/kalender/hm-dronningen-kronprinsparret-samt-dkh-prins-joachim-og-prinsesse-marie-deltager-i-v,"H.M. Dronningen, Kronprinsparret samt D.K.H. Prins Joachim og Prinsesse Marie deltager i vielse og efterfølgende middag for H.K.H. Prins Carl Philip og Fr. Sofia Hellqvist kl. 15.30","H.M. Dronningen,H.K.H. Kronprinsen,H.K.H. Kronprinsessen,H.K.H. Prins Joachim,H.K.H. Prinsesse Marie"
363,2015-07-19T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-i-dag-statsminister-helle-thorning-schmidt-i-christian-ixs-pala,"H.M. Dronningen modtager i dag statsminister Helle Thorning-Schmidt i Christian IX's Palæ, Amalienborg kl. 11.00 ",H.M. Dronningen
364,2015-07-19T00:00:00,Danmark,/menu/kalender/kronprinsparret-modtager-grasten-ringriderforenings-optog-kl-1130,Kronprinsparret modtager Gråsten Ringriderforenings optog kl. 11.30,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen"
365,2015-07-22T00:00:00,Danmark,/menu/kalender/hh-prins-felix-fodselsdag-3,H.H. Prins Felix’ fødselsdag,H.H. Prins Felix
366,2015-07-23T00:00:00,Danmark,/menu/kalender/residensforlaggelse-til-grasten-slot-4,Residensforlæggelse til Gråsten Slot,"H.M. Dronningen,H.K.H. Prins Henrik"
367,2015-07-25T00:00:00,Danmark,/menu/kalender/fotografering-pa-grasten-slot-2,Fotografering på Gråsten Slot,"H.M. Dronningen,H.K.H. Prins Henrik,H.K.H. Kronprinsen,H.K.H. Kronprinsessen"
368,2015-07-27T00:00:00,Danmark,/menu/kalender/regentparret-afholder-omegnsreception-pa-grasten-slot-kl-1930-2,Regentparret afholder omegnsreception på Gråsten Slot kl. 19.30,"H.M. Dronningen,H.K.H. Prins Henrik"
369,2015-07-30T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-den-128th-ioc-session-i-kuala-lumpur-den-30-juli-3-augus,H.K.H. Kronprinsen deltager i den 128th IOC Session i Kuala Lumpur den 30. juli - 3. august,H.K.H. Kronprinsen
370,2015-07-30T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-abning-af-arla-foods-i-kuala-lumpur,H.K.H. Kronprinsen deltager i åbning af Arla Foods i Kuala Lumpur,H.K.H. Kronprinsen
371,2015-07-30T00:00:00,Danmark,/menu/kalender/regentparret-overvarer-carl-nielsen-koncert-pa-klokkespil-kl-1600,Regentparret overværer Carl Nielsen-koncert på klokkespil kl. 16.00,"H.M. Dronningen,H.K.H. Prins Henrik"
372,2015-07-30T00:00:00,Danmark,/menu/kalender/regentparret-og-hkh-prinsesse-benedikte-deltager-i-digtaften-pa-augustiana-hkh-prin,Regentparret og H.K.H. Prinsesse Benedikte deltager i digtaften på Augustiana. H.K.H. Prinsgemalen læser digte op kl. 18.30,"H.M. Dronningen,H.K.H. Prins Henrik,H.K.H. Prinsesse Benedikte"
373,2015-07-31T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-i-copenhagen-historic-grand-prix-den-31-juli--2-august,H.K.H. Prins Joachim deltager i Copenhagen Historic Grand Prix den 31. juli – 2. august,H.K.H. Prins Joachim
374,2015-07-31T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-som-protektor-i-copenhagen-historic-grand-prixs-abningsrece,H.K.H. Prins Joachim deltager som protektor i Copenhagen Historic Grand Prix´s åbningsreception kl. 13.15,H.K.H. Prins Joachim
375,2015-06-01T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-som-formand-for-mary-fonden-i-forbes-400-summit-on-philant,"H.K.H. Kronprinsessen deltager som formand for Mary Fonden i “Forbes 400 Summit on Philanthropy” i New York, USA",H.K.H. Kronprinsessen
376,2015-06-01T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-30-2,Offentlig audiens på Christiansborg Slot kl. 10.00,H.M. Dronningen
377,2015-06-01T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-horsens-borgerlige-skyttelaugs-175-ars-jubilaum-kl-114,H.K.H. Prins Joachim deltager ved Horsens borgerlige Skyttelaugs 175-års jubilæum kl. 11.45,H.K.H. Prins Joachim
378,2015-06-01T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-aflagger-besog-hos-den-frivillige-forening-fitforkids-kl-1700,H.K.H. Kronprinsen aflægger besøg hos den frivillige forening FitforKids kl. 17.00,H.K.H. Kronprinsen
379,2015-06-02T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-40-ars-jubilaet-for-venskabsaftalen-mellem-fredensbo,H.K.H. Prinsesse Benedikte deltager i 40-års jubilæet for venskabsaftalen mellem Fredensborg by og Bad Berleburg kl. 19.00,H.K.H. Prinsesse Benedikte
380,2015-06-03T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-chef-for-natos-militare-komite-general-knud-bartels-i-afskedsaud,"H.M. Dronningen modtager chef for NATOs Militære Komité, general Knud Bartels i afskedsaudiens kl. 11.30",H.M. Dronningen
